Station:         SMT
Latitude:        72.5797
Longitude:       -38.4604
Altitude:        3216.5
SW version:      MW41 2.8.0

Start time:      7/28/2019 11:15:42 AM

    Time	  Height	Pressure	    Temp	Humidity	    WDir	  WSpeed	     Lat	     Lon
    46.9	    3466	   665.4	   -10.4	    89.5	   147.1	    17.2	 72.5854	-38.4727
    47.9	    3472	   665.0	   -10.3	    89.5	   147.6	    17.3	 72.5856	-38.4731
    48.9	    3477	   664.6	   -10.2	    89.4	   148.1	    17.4	 72.5857	-38.4734
    49.9	    3481	   664.1	   -10.2	    89.1	   148.6	    17.5	 72.5858	-38.4737
    50.9	    3486	   663.7	   -10.1	    88.8	   149.1	    17.6	 72.5859	-38.4739
    51.9	    3490	   663.3	   -10.1	    88.6	   149.7	    17.6	 72.5860	-38.4741
    52.9	    3496	   662.8	   -10.1	    88.5	   150.3	    17.7	 72.5862	-38.4744
    53.9	    3502	   662.4	   -10.1	    88.4	   150.9	    17.7	 72.5863	-38.4747
    54.9	    3506	   661.9	   -10.2	    88.5	   151.5	    17.8	 72.5865	-38.4751
    55.9	    3512	   661.5	   -10.2	    88.7	   152.1	    17.8	 72.5866	-38.4755
    56.9	    3517	   661.0	   -10.2	    88.9	   152.7	    17.8	 72.5868	-38.4758
    57.9	    3523	   660.5	   -10.2	    88.9	   153.4	    17.8	 72.5869	-38.4760
    58.9	    3528	   660.1	   -10.2	    88.9	   154.0	    17.9	 72.5871	-38.4762
    59.9	    3533	   659.6	   -10.3	    88.8	   154.7	    17.9	 72.5872	-38.4764
    60.9	    3538	   659.2	   -10.3	    88.9	   155.4	    17.9	 72.5874	-38.4766
    61.9	    3544	   658.7	   -10.3	    89.0	   156.1	    17.9	 72.5875	-38.4769
    62.9	    3550	   658.2	   -10.3	    89.1	   156.8	    17.9	 72.5877	-38.4771
    63.9	    3556	   657.8	   -10.3	    89.3	   157.5	    17.9	 72.5878	-38.4773
    64.9	    3561	   657.3	   -10.3	    89.3	   158.2	    18.0	 72.5880	-38.4775
    65.9	    3568	   656.8	   -10.3	    89.3	   159.0	    18.0	 72.5881	-38.4777
    66.9	    3571	   656.4	   -10.2	    89.4	   159.7	    18.0	 72.5883	-38.4778
    67.9	    3577	   655.9	   -10.2	    89.5	   160.4	    18.0	 72.5884	-38.4780
    68.9	    3582	   655.4	   -10.2	    89.6	   161.1	    18.0	 72.5885	-38.4781
    69.9	    3587	   655.0	   -10.2	    89.8	   161.7	    18.0	 72.5887	-38.4782
    70.9	    3595	   654.5	   -10.2	    89.9	   162.4	    18.0	 72.5888	-38.4783
    71.9	    3599	   654.0	   -10.2	    90.1	   163.0	    18.1	 72.5890	-38.4784
    72.9	    3605	   653.5	   -10.1	    90.2	   163.6	    18.1	 72.5891	-38.4786
    73.9	    3611	   653.0	   -10.1	    90.3	   164.2	    18.1	 72.5893	-38.4788
    74.9	    3617	   652.5	   -10.1	    90.5	   164.8	    18.1	 72.5895	-38.4790
    75.9	    3622	   652.1	   -10.1	    90.8	   165.3	    18.1	 72.5896	-38.4792
    76.9	    3628	   651.6	   -10.1	    91.1	   165.8	    18.1	 72.5898	-38.4793
    77.9	    3635	   651.1	   -10.1	    91.5	   166.2	    18.1	 72.5900	-38.4795
    78.9	    3639	   650.6	   -10.0	    91.8	   166.6	    18.0	 72.5901	-38.4796
    79.9	    3646	   650.1	   -10.0	    92.0	   167.0	    18.0	 72.5903	-38.4797
    80.9	    3651	   649.6	    -9.9	    92.1	   167.4	    18.0	 72.5905	-38.4797
    81.9	    3657	   649.2	    -9.9	    92.1	   167.7	    17.9	 72.5907	-38.4798
    82.9	    3662	   648.7	    -9.8	    92.0	   168.0	    17.9	 72.5908	-38.4799
    83.9	    3668	   648.2	    -9.7	    92.0	   168.3	    17.8	 72.5910	-38.4799
    84.9	    3673	   647.7	    -9.6	    92.2	   168.5	    17.8	 72.5912	-38.4800
    85.9	    3679	   647.2	    -9.5	    92.3	   168.7	    17.7	 72.5913	-38.4801
    86.9	    3686	   646.7	    -9.5	    92.1	   168.9	    17.6	 72.5915	-38.4801
    87.9	    3692	   646.2	    -9.5	    91.9	   169.1	    17.5	 72.5916	-38.4802
    88.9	    3697	   645.7	    -9.5	    91.7	   169.2	    17.4	 72.5918	-38.4803
    89.9	    3704	   645.2	    -9.5	    91.7	   169.3	    17.3	 72.5919	-38.4804
    90.9	    3709	   644.7	    -9.4	    91.9	   169.3	    17.2	 72.5921	-38.4806
    91.9	    3716	   644.2	    -9.3	    92.3	   169.3	    17.1	 72.5922	-38.4807
    92.9	    3723	   643.7	    -9.1	    92.6	   169.3	    17.0	 72.5924	-38.4809
    93.9	    3730	   643.2	    -9.0	    92.7	   169.2	    16.9	 72.5925	-38.4810
    94.9	    3735	   642.6	    -8.9	    92.4	   169.2	    16.8	 72.5927	-38.4812
    95.9	    3741	   642.1	    -8.9	    92.1	   169.1	    16.7	 72.5928	-38.4812
    96.9	    3747	   641.6	    -8.8	    92.1	   168.9	    16.6	 72.5929	-38.4813
    97.9	    3753	   641.1	    -8.8	    92.3	   168.7	    16.5	 72.5931	-38.4813
    98.9	    3759	   640.6	    -8.9	    92.4	   168.5	    16.4	 72.5932	-38.4813
    99.9	    3765	   640.1	    -8.9	    92.4	   168.3	    16.3	 72.5934	-38.4813
   100.9	    3771	   639.7	    -8.9	    92.4	   168.1	    16.2	 72.5935	-38.4813
   101.9	    3777	   639.2	    -8.9	    92.4	   167.8	    16.1	 72.5937	-38.4814
   102.9	    3783	   638.7	    -8.9	    92.4	   167.5	    16.0	 72.5938	-38.4815
   103.9	    3789	   638.2	    -8.9	    92.5	   167.2	    15.9	 72.5939	-38.4816
   104.9	    3795	   637.7	    -8.9	    92.6	   166.9	    15.8	 72.5941	-38.4817
   105.9	    3801	   637.2	    -8.8	    92.7	   166.6	    15.7	 72.5942	-38.4819
   106.9	    3807	   636.8	    -8.8	    92.7	   166.3	    15.6	 72.5943	-38.4820
   107.9	    3812	   636.3	    -8.8	    92.7	   166.0	    15.6	 72.5945	-38.4821
   108.9	    3817	   635.9	    -8.8	    92.6	   165.7	    15.5	 72.5946	-38.4822
   109.9	    3822	   635.4	    -8.8	    92.5	   165.4	    15.4	 72.5947	-38.4823
   110.9	    3827	   635.0	    -8.8	    92.5	   165.1	    15.4	 72.5949	-38.4825
   111.9	    3833	   634.5	    -8.8	    92.7	   164.9	    15.3	 72.5950	-38.4826
   112.9	    3839	   634.0	    -8.8	    93.0	   164.6	    15.2	 72.5952	-38.4827
   113.9	    3845	   633.5	    -8.7	    93.2	   164.4	    15.2	 72.5953	-38.4828
   114.9	    3853	   633.0	    -8.8	    93.2	   164.2	    15.1	 72.5954	-38.4830
   115.9	    3859	   632.6	    -8.8	    93.1	   164.0	    15.0	 72.5956	-38.4832
   116.9	    3864	   632.1	    -8.8	    93.1	   163.8	    15.0	 72.5957	-38.4834
   117.9	    3869	   631.6	    -8.8	    93.1	   163.7	    14.9	 72.5958	-38.4835
   118.9	    3875	   631.1	    -8.8	    93.2	   163.5	    14.9	 72.5959	-38.4837
   119.9	    3881	   630.7	    -8.8	    93.4	   163.4	    14.8	 72.5960	-38.4838
   120.9	    3886	   630.2	    -8.8	    93.5	   163.3	    14.8	 72.5961	-38.4840
   121.9	    3892	   629.7	    -8.8	    93.6	   163.2	    14.7	 72.5963	-38.4841
   122.9	    3897	   629.2	    -8.7	    93.8	   163.2	    14.6	 72.5964	-38.4843
   123.9	    3905	   628.8	    -8.7	    93.9	   163.1	    14.6	 72.5965	-38.4845
   124.9	    3910	   628.3	    -8.8	    93.9	   163.0	    14.5	 72.5966	-38.4846
   125.9	    3916	   627.8	    -8.8	    93.8	   163.0	    14.5	 72.5968	-38.4847
   126.9	    3922	   627.4	    -8.8	    93.8	   162.9	    14.4	 72.5969	-38.4848
   127.9	    3927	   626.9	    -8.9	    93.9	   162.9	    14.4	 72.5970	-38.4849
   128.9	    3933	   626.4	    -8.9	    93.9	   162.8	    14.3	 72.5972	-38.4849
   129.9	    3938	   625.9	    -8.9	    94.0	   162.7	    14.3	 72.5973	-38.4850
   130.9	    3945	   625.4	    -9.0	    94.0	   162.6	    14.2	 72.5974	-38.4851
   131.9	    3952	   624.9	    -9.0	    94.0	   162.4	    14.2	 72.5975	-38.4851
   132.9	    3958	   624.4	    -9.0	    94.0	   162.3	    14.2	 72.5977	-38.4852
   133.9	    3963	   623.9	    -9.0	    93.9	   162.2	    14.1	 72.5978	-38.4854
   134.9	    3971	   623.4	    -9.0	    93.9	   162.0	    14.1	 72.5979	-38.4855
   135.9	    3976	   623.0	    -9.0	    93.9	   161.8	    14.1	 72.5980	-38.4856
   136.9	    3982	   622.5	    -9.1	    93.8	   161.6	    14.1	 72.5981	-38.4857
   137.9	    3987	   622.0	    -9.1	    93.8	   161.4	    14.1	 72.5982	-38.4859
   138.9	    3995	   621.5	    -9.1	    93.9	   161.2	    14.1	 72.5983	-38.4860
   139.9	    4001	   621.0	    -9.1	    93.9	   161.0	    14.0	 72.5984	-38.4862
   140.9	    4006	   620.6	    -9.1	    93.9	   160.7	    14.0	 72.5986	-38.4863
   141.9	    4012	   620.1	    -9.1	    93.9	   160.5	    14.1	 72.5987	-38.4865
   142.9	    4017	   619.7	    -9.1	    93.9	   160.3	    14.1	 72.5988	-38.4866
   143.9	    4022	   619.2	    -9.1	    93.9	   160.1	    14.1	 72.5989	-38.4868
   144.9	    4027	   618.8	    -9.1	    94.1	   159.9	    14.1	 72.5991	-38.4869
   145.9	    4033	   618.4	    -9.1	    94.5	   159.7	    14.1	 72.5992	-38.4871
   146.9	    4039	   617.9	    -9.1	    94.9	   159.5	    14.1	 72.5993	-38.4872
   147.9	    4045	   617.5	    -9.0	    95.1	   159.4	    14.2	 72.5994	-38.4874
   148.9	    4050	   617.0	    -9.0	    95.2	   159.3	    14.2	 72.5995	-38.4876
   149.9	    4055	   616.6	    -9.0	    95.0	   159.2	    14.2	 72.5996	-38.4878
   150.9	    4060	   616.2	    -9.0	    94.8	   159.1	    14.3	 72.5998	-38.4880
   151.9	    4067	   615.7	    -9.0	    94.6	   159.0	    14.3	 72.5999	-38.4881
   152.9	    4073	   615.3	    -9.0	    94.4	   159.0	    14.3	 72.6000	-38.4883
   153.9	    4076	   614.9	    -9.0	    94.2	   158.9	    14.4	 72.6001	-38.4885
   154.9	    4082	   614.4	    -9.1	    94.2	   158.9	    14.4	 72.6002	-38.4886
   155.9	    4088	   614.0	    -9.1	    94.3	   158.9	    14.4	 72.6003	-38.4888
   156.9	    4094	   613.5	    -9.1	    94.5	   158.9	    14.5	 72.6004	-38.4889
   157.9	    4099	   613.1	    -9.2	    94.6	   159.0	    14.5	 72.6005	-38.4891
   158.9	    4105	   612.6	    -9.2	    94.7	   159.0	    14.5	 72.6007	-38.4892
   159.9	    4111	   612.2	    -9.2	    94.8	   159.1	    14.6	 72.6008	-38.4893
   160.9	    4117	   611.7	    -9.3	    94.9	   159.1	    14.6	 72.6009	-38.4895
   161.9	    4123	   611.3	    -9.3	    94.8	   159.1	    14.6	 72.6010	-38.4896
   162.9	    4128	   610.9	    -9.3	    94.8	   159.2	    14.6	 72.6012	-38.4898
   163.9	    4134	   610.4	    -9.4	    94.9	   159.2	    14.6	 72.6013	-38.4899
   164.9	    4139	   610.0	    -9.4	    95.0	   159.3	    14.6	 72.6015	-38.4900
   165.9	    4144	   609.6	    -9.4	    95.1	   159.3	    14.6	 72.6016	-38.4902
   166.9	    4149	   609.1	    -9.4	    95.1	   159.4	    14.6	 72.6017	-38.4904
   167.9	    4155	   608.7	    -9.5	    95.2	   159.4	    14.6	 72.6018	-38.4905
   168.9	    4160	   608.3	    -9.5	    95.2	   159.4	    14.6	 72.6020	-38.4907
   169.9	    4167	   607.8	    -9.5	    95.3	   159.5	    14.5	 72.6021	-38.4908
   170.9	    4173	   607.4	    -9.6	    95.3	   159.5	    14.5	 72.6022	-38.4910
   171.9	    4177	   606.9	    -9.6	    95.3	   159.5	    14.4	 72.6023	-38.4912
   172.9	    4183	   606.5	    -9.6	    95.2	   159.5	    14.4	 72.6025	-38.4914
   173.9	    4190	   606.1	    -9.6	    95.0	   159.6	    14.3	 72.6026	-38.4916
   174.9	    4194	   605.6	    -9.7	    94.9	   159.6	    14.3	 72.6027	-38.4917
   175.9	    4199	   605.2	    -9.7	    94.9	   159.6	    14.2	 72.6028	-38.4919
   176.9	    4205	   604.7	    -9.7	    94.8	   159.6	    14.1	 72.6029	-38.4920
   177.9	    4212	   604.3	    -9.7	    94.8	   159.6	    14.0	 72.6031	-38.4921
   178.9	    4217	   603.9	    -9.7	    94.8	   159.7	    14.0	 72.6032	-38.4922
   179.9	    4221	   603.4	    -9.8	    94.7	   159.7	    13.9	 72.6033	-38.4924
   180.9	    4227	   603.0	    -9.8	    94.7	   159.8	    13.8	 72.6034	-38.4925
   181.9	    4234	   602.5	    -9.8	    94.8	   159.8	    13.7	 72.6035	-38.4927
   182.9	    4240	   602.0	    -9.8	    94.8	   159.9	    13.7	 72.6036	-38.4928
   183.9	    4247	   601.6	    -9.8	    94.7	   159.9	    13.6	 72.6037	-38.4929
   184.9	    4253	   601.1	    -9.8	    94.5	   160.0	    13.5	 72.6038	-38.4931
   185.9	    4258	   600.6	    -9.9	    94.4	   160.0	    13.5	 72.6039	-38.4932
   186.9	    4265	   600.2	    -9.9	    94.3	   160.1	    13.4	 72.6040	-38.4934
   187.9	    4270	   599.7	    -9.9	    94.4	   160.2	    13.3	 72.6042	-38.4935
   188.9	    4276	   599.2	    -9.9	    94.5	   160.2	    13.3	 72.6043	-38.4937
   189.9	    4282	   598.8	    -9.9	    94.5	   160.3	    13.2	 72.6044	-38.4938
   190.9	    4288	   598.3	   -10.0	    94.4	   160.4	    13.2	 72.6045	-38.4940
   191.9	    4294	   597.9	   -10.0	    94.3	   160.4	    13.1	 72.6046	-38.4941
   192.9	    4300	   597.4	   -10.0	    94.3	   160.5	    13.1	 72.6047	-38.4942
   193.9	    4305	   597.0	   -10.0	    94.2	   160.5	    13.1	 72.6048	-38.4943
   194.9	    4311	   596.6	   -10.1	    94.1	   160.5	    13.0	 72.6049	-38.4944
   195.9	    4317	   596.1	   -10.1	    94.0	   160.5	    13.0	 72.6050	-38.4945
   196.9	    4323	   595.7	   -10.1	    94.0	   160.5	    13.0	 72.6052	-38.4946
   197.9	    4328	   595.3	   -10.1	    93.9	   160.4	    12.9	 72.6053	-38.4947
   198.9	    4333	   594.8	   -10.2	    93.9	   160.4	    12.9	 72.6054	-38.4948
   199.9	    4338	   594.4	   -10.2	    94.1	   160.3	    12.9	 72.6055	-38.4950
   200.9	    4344	   594.0	   -10.3	    94.2	   160.2	    12.9	 72.6056	-38.4951
   201.9	    4349	   593.5	   -10.3	    94.3	   160.0	    12.8	 72.6057	-38.4952
   202.9	    4355	   593.1	   -10.3	    94.3	   159.9	    12.8	 72.6058	-38.4954
   203.9	    4361	   592.7	   -10.4	    94.2	   159.7	    12.8	 72.6059	-38.4955
   204.9	    4367	   592.2	   -10.4	    94.0	   159.5	    12.8	 72.6060	-38.4956
   205.9	    4374	   591.8	   -10.4	    93.9	   159.3	    12.8	 72.6062	-38.4957
   206.9	    4379	   591.3	   -10.5	    93.7	   159.0	    12.8	 72.6063	-38.4959
   207.9	    4383	   590.9	   -10.5	    93.6	   158.7	    12.8	 72.6064	-38.4960
   208.9	    4389	   590.5	   -10.5	    93.6	   158.4	    12.8	 72.6065	-38.4962
   209.9	    4395	   590.0	   -10.6	    93.6	   158.1	    12.8	 72.6066	-38.4963
   210.9	    4401	   589.6	   -10.6	    93.5	   157.8	    12.8	 72.6067	-38.4964
   211.9	    4406	   589.2	   -10.7	    93.4	   157.5	    12.8	 72.6068	-38.4965
   212.9	    4412	   588.8	   -10.7	    93.2	   157.2	    12.8	 72.6069	-38.4967
   213.9	    4418	   588.3	   -10.7	    93.1	   156.8	    12.8	 72.6070	-38.4968
   214.9	    4424	   587.9	   -10.8	    92.9	   156.5	    12.8	 72.6071	-38.4969
   215.9	    4429	   587.5	   -10.8	    92.8	   156.2	    12.8	 72.6072	-38.4971
   216.9	    4435	   587.0	   -10.8	    92.6	   155.9	    12.8	 72.6073	-38.4972
   217.9	    4440	   586.6	   -10.9	    92.5	   155.6	    12.8	 72.6074	-38.4974
   218.9	    4446	   586.1	   -10.9	    92.4	   155.4	    12.8	 72.6075	-38.4975
   219.9	    4452	   585.7	   -10.9	    92.5	   155.1	    12.9	 72.6076	-38.4977
   220.9	    4458	   585.2	   -10.9	    92.5	   154.9	    12.9	 72.6077	-38.4979
   221.9	    4464	   584.8	   -10.9	    92.4	   154.8	    12.9	 72.6078	-38.4981
   222.9	    4470	   584.3	   -11.0	    92.1	   154.6	    13.0	 72.6079	-38.4982
   223.9	    4477	   583.8	   -11.0	    91.9	   154.5	    13.0	 72.6080	-38.4984
   224.9	    4483	   583.3	   -11.0	    91.9	   154.4	    13.0	 72.6081	-38.4987
   225.9	    4490	   582.9	   -11.1	    91.9	   154.4	    13.0	 72.6082	-38.4989
   226.9	    4496	   582.4	   -11.1	    92.0	   154.4	    13.1	 72.6083	-38.4991
   227.9	    4503	   581.9	   -11.1	    92.0	   154.5	    13.1	 72.6084	-38.4993
   228.9	    4509	   581.5	   -11.1	    91.9	   154.5	    13.1	 72.6085	-38.4995
   229.9	    4514	   581.0	   -11.2	    91.9	   154.7	    13.2	 72.6086	-38.4997
   230.9	    4521	   580.6	   -11.2	    91.9	   154.8	    13.2	 72.6087	-38.4998
   231.9	    4525	   580.1	   -11.2	    91.8	   155.0	    13.2	 72.6088	-38.5000
   232.9	    4531	   579.7	   -11.3	    91.7	   155.2	    13.2	 72.6089	-38.5002
   233.9	    4538	   579.2	   -11.3	    91.7	   155.5	    13.2	 72.6090	-38.5004
   234.9	    4544	   578.8	   -11.4	    91.7	   155.8	    13.3	 72.6092	-38.5005
   235.9	    4549	   578.4	   -11.4	    91.5	   156.1	    13.3	 72.6093	-38.5007
   236.9	    4556	   577.9	   -11.4	    91.3	   156.4	    13.3	 72.6094	-38.5008
   237.9	    4560	   577.5	   -11.5	    91.2	   156.8	    13.3	 72.6095	-38.5010
   238.9	    4566	   577.1	   -11.5	    91.2	   157.1	    13.3	 72.6096	-38.5011
   239.9	    4572	   576.6	   -11.6	    91.3	   157.5	    13.4	 72.6097	-38.5013
   240.9	    4577	   576.2	   -11.6	    91.5	   157.9	    13.4	 72.6098	-38.5014
   241.9	    4583	   575.8	   -11.6	    91.5	   158.3	    13.4	 72.6100	-38.5016
   242.9	    4589	   575.3	   -11.7	    91.5	   158.7	    13.4	 72.6101	-38.5017
   243.9	    4595	   574.9	   -11.7	    91.5	   159.1	    13.4	 72.6102	-38.5019
   244.9	    4602	   574.5	   -11.8	    91.5	   159.5	    13.4	 72.6103	-38.5020
   245.9	    4607	   574.0	   -11.8	    91.4	   159.8	    13.4	 72.6104	-38.5022
   246.9	    4612	   573.6	   -11.8	    91.5	   160.2	    13.4	 72.6105	-38.5023
   247.9	    4619	   573.1	   -11.9	    91.6	   160.5	    13.4	 72.6106	-38.5024
   248.9	    4625	   572.7	   -11.9	    91.8	   160.9	    13.5	 72.6107	-38.5025
   249.9	    4630	   572.3	   -12.0	    91.8	   161.2	    13.5	 72.6108	-38.5027
   250.9	    4637	   571.8	   -12.0	    91.8	   161.5	    13.5	 72.6110	-38.5028
   251.9	    4642	   571.4	   -12.0	    91.8	   161.8	    13.5	 72.6111	-38.5029
   252.9	    4647	   571.0	   -12.1	    91.9	   162.0	    13.5	 72.6112	-38.5030
   253.9	    4653	   570.5	   -12.1	    92.0	   162.2	    13.5	 72.6113	-38.5031
   254.9	    4659	   570.1	   -12.2	    92.1	   162.4	    13.5	 72.6114	-38.5032
   255.9	    4666	   569.7	   -12.2	    92.2	   162.6	    13.5	 72.6116	-38.5033
   256.9	    4670	   569.3	   -12.3	    92.3	   162.7	    13.5	 72.6117	-38.5035
   257.9	    4676	   568.8	   -12.3	    92.4	   162.8	    13.5	 72.6118	-38.5036
   258.9	    4682	   568.4	   -12.4	    92.5	   162.9	    13.5	 72.6119	-38.5037
   259.9	    4688	   568.0	   -12.4	    92.6	   163.0	    13.4	 72.6120	-38.5038
   260.9	    4693	   567.6	   -12.4	    92.7	   163.0	    13.4	 72.6121	-38.5039
   261.9	    4699	   567.2	   -12.5	    92.8	   163.0	    13.4	 72.6123	-38.5040
   262.9	    4704	   566.8	   -12.5	    92.8	   163.1	    13.4	 72.6124	-38.5041
   263.9	    4710	   566.3	   -12.6	    92.8	   163.0	    13.4	 72.6125	-38.5042
   264.9	    4716	   565.9	   -12.6	    92.9	   163.0	    13.3	 72.6126	-38.5043
   265.9	    4722	   565.5	   -12.7	    93.1	   163.0	    13.3	 72.6127	-38.5044
   266.9	    4726	   565.1	   -12.7	    93.2	   162.9	    13.3	 72.6128	-38.5045
   267.9	    4733	   564.7	   -12.7	    93.3	   162.9	    13.3	 72.6129	-38.5046
   268.9	    4739	   564.3	   -12.8	    93.3	   162.8	    13.2	 72.6131	-38.5048
   269.9	    4743	   563.8	   -12.8	    93.2	   162.7	    13.2	 72.6132	-38.5049
   270.9	    4749	   563.4	   -12.8	    93.2	   162.6	    13.1	 72.6133	-38.5050
   271.9	    4755	   563.0	   -12.9	    93.2	   162.5	    13.1	 72.6134	-38.5051
   272.9	    4761	   562.6	   -12.9	    93.2	   162.4	    13.1	 72.6135	-38.5053
   273.9	    4767	   562.2	   -12.9	    93.2	   162.4	    13.0	 72.6136	-38.5054
   274.9	    4772	   561.7	   -13.0	    93.2	   162.3	    13.0	 72.6137	-38.5055
   275.9	    4778	   561.3	   -13.0	    93.1	   162.2	    12.9	 72.6138	-38.5057
   276.9	    4784	   560.9	   -13.1	    93.1	   162.1	    12.9	 72.6140	-38.5058
   277.9	    4791	   560.4	   -13.1	    93.1	   162.0	    12.8	 72.6141	-38.5059
   278.9	    4796	   560.0	   -13.1	    93.0	   161.9	    12.8	 72.6142	-38.5061
   279.9	    4801	   559.5	   -13.2	    93.0	   161.8	    12.7	 72.6143	-38.5062
   280.9	    4808	   559.1	   -13.2	    92.9	   161.8	    12.7	 72.6144	-38.5063
   281.9	    4816	   558.6	   -13.3	    92.9	   161.7	    12.6	 72.6145	-38.5064
   282.9	    4822	   558.2	   -13.3	    92.9	   161.6	    12.6	 72.6146	-38.5065
   283.9	    4827	   557.7	   -13.3	    92.8	   161.5	    12.5	 72.6147	-38.5066
   284.9	    4833	   557.3	   -13.4	    92.7	   161.5	    12.5	 72.6148	-38.5067
   285.9	    4840	   556.8	   -13.4	    92.6	   161.4	    12.4	 72.6149	-38.5068
   286.9	    4847	   556.4	   -13.4	    92.5	   161.3	    12.4	 72.6150	-38.5070
   287.9	    4851	   556.0	   -13.5	    92.4	   161.3	    12.3	 72.6151	-38.5072
   288.9	    4857	   555.6	   -13.5	    92.2	   161.2	    12.3	 72.6152	-38.5073
   289.9	    4862	   555.2	   -13.5	    92.0	   161.2	    12.3	 72.6153	-38.5074
   290.9	    4866	   554.9	   -13.5	    92.0	   161.1	    12.2	 72.6154	-38.5075
   291.9	    4871	   554.5	   -13.5	    92.0	   161.1	    12.2	 72.6155	-38.5075
